timestamp, model, test_acc, val_acc
2024-11-29 17:38:59.891035, epoch_6_best.pth, 0.7998666685819625, 0.8480000025033951
2024-11-29 17:38:59.891060, , 0.8041333347558975, 0.8758666688203811
