timestamp, model, test_acc, val_acc
2024-11-28 15:58:23.544148, epoch_28_best.pth, 0.8333333343267441, 0.8870666724443436
2024-11-28 15:58:23.544170, epoch_9_best_backbone.pth, 0.8829333359003066, 0.9265333354473114
