timestamp, model, test_acc, val_acc
2024-11-29 19:17:28.391787, epoch_38_best.pth, 0.8433999985456466, 0.9272000014781951
2024-11-29 19:17:28.391809, epoch_2060_best_backbone.pth, 0.6043999993801117, 0.7288000011444091
