timestamp, model, test_acc, val_acc
2024-11-29 18:21:38.094381, epoch_7_best.pth, 0.7056000018119812, 0.8863999992609024
2024-11-29 18:21:38.094407, epoch_2060_best_backbone.pth, 0.7582999950647354, 0.8032999980449677
