timestamp, model, test_acc, val_acc
2024-11-28 13:00:33.829747, epoch_6_best.pth, 0.7906666731834412, 0.9621333390474319
2024-11-28 13:00:33.829772, epoch_2060_best_backbone.pth, 0.8081333357095718, 0.8440000039339065
