timestamp, folderName, model, test_acc, val_acc
2024-12-29 01:00:45.832605, 10way_10shot_NnNet_with_pretrain_20241225_222537, epoch_90_best.pth, 0.8877500005960465, 0.9260300022959709
2024-12-29 01:21:51.623097, 10way_10shot_NnNet_with_pretrain_20241225_222537, epoch_2060_best_backbone.pth, 0.8698499993085861, 0.9076100016832351
2024-12-29 01:43:15.004194, 10way_10shot_NnNet_without_pretrain_20241226_013615, epoch_24_best.pth, 0.8885399996042251, 0.923900002002716
2024-12-29 02:04:44.359505, 10way_10shot_NnNet_without_pretrain_20241226_013615, None, 0.8768099998235702, 0.9221500016450882
2024-12-29 02:25:32.684419, 10way_5shot_ProtoNet_with_pretrain_20241225_100614, epoch_45_best.pth, 0.7576266657710076, 0.8987933366298676
2024-12-29 02:46:15.063392, 10way_5shot_ProtoNet_with_pretrain_20241225_100614, epoch_2060_best_backbone.pth, 0.5811466654837132, 0.7408866645097733
2024-12-29 02:58:37.893734, 5way_10shot_NnNet_without_pretrain_20241225_094921, epoch_1_best.pth, 0.9045199958086014, 0.9494999984502792
2024-12-29 03:10:38.962610, 5way_10shot_NnNet_without_pretrain_20241225_094921, None, 0.9134399960041046, 0.9392199971675873
2024-12-29 03:21:17.252763, 5way_10shot_NnNet_with_pretrain_20241225_040820, epoch_426_best.pth, 0.9109199973940849, 0.9616199986934661
2024-12-29 03:33:33.120164, 5way_10shot_NnNet_with_pretrain_20241225_040820, epoch_2060_best_backbone.pth, 0.9110599964857101, 0.9285399979352951
2024-12-29 03:43:33.124507, 5way_10shot_ProtoNet_without_pretrain_20241225_031521, epoch_53_best.pth, 0.8281599991321563, 0.9436799988150597
2024-12-29 03:55:19.847920, 5way_10shot_ProtoNet_without_pretrain_20241225_031521, None, 0.6726200020313263, 0.8267799969315529
2024-12-29 04:07:41.766846, 5way_5shot_ProtoNet_with_pretrain_20241224_224359, epoch_49_best.pth, 0.8297066678404807, 0.9387866697311401
