timestamp, folderName, model, test_acc, val_acc
2024-12-31 04:10:15.684386, 5way_5shot_ProtoNet_with_pretrain_20241230_221748, epoch_419_best.pth, 0.8469466708600522, 0.8982000022530555
2024-12-31 04:17:22.522347, 5way_5shot_ProtoNet_with_pretrain_20241230_221748, epoch_2060_best_backbone.pth, 0.7455733353793621, 0.8273466680943966
2024-12-31 05:07:08.530143, 5way_5shot_ProtoNet_without_pretrain_20241231_041729, epoch_31_best.pth, 0.8813733351826668, 0.8774533352255821
2024-12-31 05:13:58.639888, 5way_5shot_ProtoNet_without_pretrain_20241231_041729, None, 0.7642933356165886, 0.8296266691684723
2024-12-31 05:40:12.062663, 5way_5shot_NnNet_with_pretrain_20241231_051406, epoch_3_best.pth, 0.9141866694092751, 0.9031200016736984
2024-12-31 05:46:11.729019, 5way_5shot_NnNet_with_pretrain_20241231_051406, epoch_2060_best_backbone.pth, 0.8911333358883857, 0.902320002913475
2024-12-31 06:05:27.856299, 5way_5shot_NnNet_without_pretrain_20241231_054617, epoch_1_best.pth, 0.9194266689419747, 0.9016400040388107
2024-12-31 06:09:28.687206, 5way_5shot_NnNet_without_pretrain_20241231_054617, None, 0.901893336057663, 0.9008400027751923
2024-12-31 09:45:49.473426, 5way_10shot_ProtoNet_with_pretrain_20241231_060937, epoch_282_best.pth, 0.8323199982941151, 0.9037999966740609
2024-12-31 09:52:02.988537, 5way_10shot_ProtoNet_with_pretrain_20241231_060937, epoch_2060_best_backbone.pth, 0.7238800008296966, 0.8282799968421459
2024-12-31 10:53:34.315506, 5way_10shot_ProtoNet_without_pretrain_20241231_095210, epoch_58_best.pth, 0.8100999976992607, 0.8597399960160256
2024-12-31 10:59:07.175193, 5way_10shot_ProtoNet_without_pretrain_20241231_095210, None, 0.7503200007081032, 0.8453999973237515
2024-12-31 11:22:22.305440, 5way_10shot_NnNet_with_pretrain_20241231_105911, epoch_1_best.pth, 0.9307199979424476, 0.9245999974608421
2024-12-31 11:28:20.425304, 5way_10shot_NnNet_with_pretrain_20241231_105911, epoch_2060_best_backbone.pth, 0.9146799967885018, 0.9280399975776672
2024-12-31 11:51:48.413429, 5way_10shot_NnNet_without_pretrain_20241231_112827, epoch_1_best.pth, 0.939099998831749, 0.9247999986410141
2024-12-31 11:58:07.116532, 5way_10shot_NnNet_without_pretrain_20241231_112827, None, 0.9125399971604348, 0.9243599988818169
2024-12-31 22:58:45.171473, 10way_5shot_ProtoNet_with_pretrain_20241231_115812, epoch_500_best.pth, 0.7473733339309693, 0.8518666669130325
2024-12-31 23:06:54.036113, 10way_5shot_ProtoNet_with_pretrain_20241231_115812, epoch_2060_best_backbone.pth, 0.6308199990689755, 0.747986665725708
2025-01-01 00:03:43.142157, 10way_5shot_ProtoNet_without_pretrain_20241231_230658, epoch_13_best.pth, 0.7463733341693878, 0.8409600002765656
2025-01-01 00:14:00.305318, 10way_5shot_ProtoNet_without_pretrain_20241231_230658, None, 0.6947599991261959, 0.7764599991440773
2025-01-01 00:53:07.193498, 10way_5shot_NnNet_with_pretrain_20250101_001405, epoch_1_best.pth, 0.8759933332800866, 0.8595400018692017
2025-01-01 01:03:33.148296, 10way_5shot_NnNet_with_pretrain_20250101_001405, epoch_2060_best_backbone.pth, 0.8499933345913887, 0.8616666666269303
2025-01-01 01:53:25.709884, 10way_5shot_NnNet_without_pretrain_20250101_010339, epoch_9_best.pth, 0.880046666443348, 0.866506667137146
2025-01-01 02:04:05.999458, 10way_5shot_NnNet_without_pretrain_20250101_010339, None, 0.8506133352518082, 0.8644066677093506
2025-01-01 05:09:40.860070, 10way_10shot_ProtoNet_with_pretrain_20250101_020411, epoch_112_best.pth, 0.7960699990987777, 0.8717800002098084
2025-01-01 05:20:08.493493, 10way_10shot_ProtoNet_with_pretrain_20250101_020411, epoch_2060_best_backbone.pth, 0.5971399990022183, 0.7560099987983704
2025-01-01 06:20:21.578844, 10way_10shot_ProtoNet_without_pretrain_20250101_052014, epoch_16_best.pth, 0.8006999964118003, 0.8459699992537498
2025-01-01 06:31:20.057918, 10way_10shot_ProtoNet_without_pretrain_20250101_052014, None, 0.6845200002789498, 0.786219997882843
2025-01-01 07:13:03.493906, 10way_10shot_NnNet_with_pretrain_20250101_063126, epoch_4_best.pth, 0.8925799997448921, 0.8884299995899201
2025-01-01 07:25:07.568492, 10way_10shot_NnNet_with_pretrain_20250101_063126, epoch_2060_best_backbone.pth, 0.8783700000047684, 0.9005100011825562
2025-01-01 08:08:15.095901, 10way_10shot_NnNet_without_pretrain_20250101_072514, epoch_2_best.pth, 0.880189998447895, 0.8880500000715256
2025-01-01 08:18:35.783387, 10way_10shot_NnNet_without_pretrain_20250101_072514, None, 0.8825200002193451, 0.8947400005459786
