timestamp, model, test_acc, val_acc
2024-11-28 16:00:31.459637, epoch_28_best.pth, 0.8083999991416931, 0.88533333837986
2024-11-28 16:00:31.459664, epoch_2060_best_backbone.pth, 0.8034666681289673, 0.8362666681408882
2024-11-28 16:16:07.937250, epoch_28_best.pth, 0.8093333375453949, 0.8968000048398972
2024-11-28 16:16:07.937276, epoch_2060_best_backbone.pth, 0.8102666640281677, 0.8522666674852372
