timestamp, folderName, model, test_acc, val_acc
2024-12-29 17:09:44.338936, 5way_5shot_ProtoNet_with_pretrain_20241229_162152, epoch_21_best.pth, 0.9458400063514709, 0.8087066674828529
2024-12-29 17:18:34.004249, 5way_5shot_ProtoNet_with_pretrain_20241229_162152, epoch_2060_best_backbone.pth, 0.8709466711282731, 0.6465200012326241
2024-12-29 19:00:47.648146, 5way_5shot_ProtoNet_without_pretrain_20241229_171841, epoch_75_best.pth, 0.9317066694498062, 0.7875600004792214
2024-12-29 19:08:22.970980, 5way_5shot_ProtoNet_without_pretrain_20241229_171841, None, 0.7949733367264271, 0.6454800005853176
2024-12-29 20:09:10.473657, 5way_5shot_NnNet_with_pretrain_20241229_190828, epoch_36_best.pth, 0.9721733402609826, 0.9219600031375885
2024-12-29 20:17:25.574364, 5way_5shot_NnNet_with_pretrain_20241229_190828, epoch_2060_best_backbone.pth, 0.9700133419036865, 0.8990666694045066
2024-12-29 20:57:30.657552, 5way_5shot_NnNet_without_pretrain_20241229_201733, epoch_8_best.pth, 0.9720533381104469, 0.9120400036573411
2024-12-29 21:05:12.317596, 5way_5shot_NnNet_without_pretrain_20241229_201733, None, 0.9604133383631707, 0.8871200013756751
2024-12-29 21:51:52.741666, 5way_10shot_ProtoNet_with_pretrain_20241229_210519, epoch_28_best.pth, 0.9520800008773803, 0.8002399980723858
2024-12-29 21:59:34.063866, 5way_10shot_ProtoNet_with_pretrain_20241229_210519, epoch_2060_best_backbone.pth, 0.8755599979758263, 0.6419000018537044
2024-12-29 22:30:03.762214, 5way_10shot_ProtoNet_without_pretrain_20241229_215941, epoch_3_best.pth, 0.9311399976015091, 0.8041599979400634
2024-12-29 22:37:29.595016, 5way_10shot_ProtoNet_without_pretrain_20241229_215941, None, 0.8235799985229969, 0.6485600015223026
2024-12-29 22:59:57.374871, 5way_10shot_NnNet_with_pretrain_20241229_223736, epoch_2_best.pth, 0.9811600026488304, 0.9538399986028672
2024-12-29 23:08:35.349122, 5way_10shot_NnNet_with_pretrain_20241229_223736, epoch_2060_best_backbone.pth, 0.9840599980354309, 0.9448999989628791
2024-12-29 23:56:31.423333, 5way_10shot_NnNet_without_pretrain_20241229_230842, epoch_18_best.pth, 0.9839599989652633, 0.9486399988532066
2024-12-30 00:05:08.869281, 5way_10shot_NnNet_without_pretrain_20241229_230842, None, 0.9791399981379509, 0.942979999244213
2024-12-30 01:05:33.917360, 10way_5shot_ProtoNet_with_pretrain_20241230_000516, epoch_7_best.pth, 0.9143666726350784, 0.7031666668057441
2024-12-30 01:18:42.851844, 10way_5shot_ProtoNet_with_pretrain_20241230_000516, epoch_2060_best_backbone.pth, 0.8098733323812485, 0.513033333092928
2024-12-30 02:19:06.463146, 10way_5shot_ProtoNet_without_pretrain_20241230_011849, epoch_6_best.pth, 0.8689200007915496, 0.6969133339226246
2024-12-30 02:27:49.466152, 10way_5shot_ProtoNet_without_pretrain_20241230_011849, None, 0.7374333320856095, 0.4999533323645592
2024-12-30 03:09:45.939801, 10way_5shot_NnNet_with_pretrain_20241230_022753, epoch_4_best.pth, 0.9468133288621903, 0.8604066678285599
2024-12-30 03:24:55.566274, 10way_5shot_NnNet_with_pretrain_20241230_022753, epoch_2060_best_backbone.pth, 0.9559933301210404, 0.8515400010943412
2024-12-30 04:23:26.408571, 10way_5shot_NnNet_without_pretrain_20241230_032503, epoch_5_best.pth, 0.9539399964809417, 0.8699466679692268
2024-12-30 04:38:29.571708, 10way_5shot_NnNet_without_pretrain_20241230_032503, None, 0.9480999971628189, 0.8368933336138725
2024-12-30 05:33:35.517732, 10way_10shot_ProtoNet_with_pretrain_20241230_043835, epoch_5_best.pth, 0.9228200052976608, 0.7189300009012223
2024-12-30 05:46:56.166510, 10way_10shot_ProtoNet_with_pretrain_20241230_043835, epoch_2060_best_backbone.pth, 0.820869999051094, 0.5018499963283539
2024-12-30 06:36:30.651846, 10way_10shot_ProtoNet_without_pretrain_20241230_054700, epoch_1_best.pth, 0.8129799993038177, 0.7022600030899048
2024-12-30 06:50:36.320785, 10way_10shot_ProtoNet_without_pretrain_20241230_054700, None, 0.7487199991345406, 0.49799999651312826
2024-12-30 08:24:11.120369, 10way_10shot_NnNet_with_pretrain_20241230_065042, epoch_31_best.pth, 0.9764500111937523, 0.9180000014901161
2024-12-30 08:32:59.673048, 10way_10shot_NnNet_with_pretrain_20241230_065042, epoch_2060_best_backbone.pth, 0.9755700116753578, 0.9177700017094612
2024-12-30 09:23:37.152921, 10way_10shot_NnNet_without_pretrain_20241230_083304, epoch_1_best.pth, 0.9635000057816505, 0.9139400025010109
2024-12-30 09:38:59.104232, 10way_10shot_NnNet_without_pretrain_20241230_083304, None, 0.9657300059199333, 0.9041200007796287
2025-02-12 12:17:35.854579, 5way_5shot_ProtoNet_with_pretrain_20241229_162152, epoch_2060_best_backbone.pth, 0.8688800045549869, 0.6418666678220034
2025-02-12 12:25:20.940380, 5way_5shot_NnNet_with_pretrain_20241229_190828, epoch_2060_best_backbone.pth, 0.9674533418416977, 0.8975600028634071
2025-02-12 12:39:14.718442, 10way_10shot_NnNet_without_pretrain_20241230_083304, None, 0.9701700071096421, 0.909470001578331
2025-02-12 12:53:12.019959, 10way_5shot_NnNet_without_pretrain_20241230_032503, None, 0.9442533320188522, 0.8415866675376892
2025-02-12 13:08:28.840447, 10way_5shot_NnNet_with_pretrain_20241230_022753, epoch_2060_best_backbone.pth, 0.9509799966216087, 0.8520733344554902
2025-02-12 13:24:16.998616, 10way_5shot_ProtoNet_with_pretrain_20241230_000516, epoch_2060_best_backbone.pth, 0.8006066668629647, 0.5033733335435391
2025-02-12 13:32:52.267210, 5way_5shot_ProtoNet_without_pretrain_20241229_171841, None, 0.8214933370649815, 0.6421866681873798
2025-02-12 13:48:15.144048, 10way_10shot_ProtoNet_with_pretrain_20241230_043835, epoch_2060_best_backbone.pth, 0.8183000000715256, 0.5009099972844124
2025-02-12 14:03:13.281863, 10way_5shot_ProtoNet_without_pretrain_20241230_011849, None, 0.7321333353519439, 0.4982333326339722
2025-02-12 14:11:52.016099, 5way_10shot_NnNet_with_pretrain_20241229_223736, epoch_2060_best_backbone.pth, 0.9842599982023239, 0.9412599980831147
2025-02-12 14:26:07.214276, 10way_10shot_ProtoNet_without_pretrain_20241230_054700, None, 0.7224500000476837, 0.505699996560812
2025-02-12 14:33:07.811699, 5way_10shot_ProtoNet_without_pretrain_20241229_215941, None, 0.8319599987566471, 0.6482600012123585
2025-02-12 14:47:36.644152, 10way_10shot_NnNet_with_pretrain_20241230_065042, epoch_2060_best_backbone.pth, 0.9751500117778779, 0.9157400014996528
