timestamp, folderName, model, test_acc
2025-05-13 00:22:20.394263, 5way_5shot_LabelPropagation_alpha0.7_k20_GCN_20250513_000636, epoch_7_0.9510666942596435_best.pth, 0.9193066914081574
2025-05-13 00:44:12.237601, 5way_10shot_LabelPropagation_alpha0.7_k20_GCN_20250513_002220, epoch_19_0.9685999804735184_best.pth, 0.9227199757695198
2025-05-13 01:41:19.405086, 10way_5shot_LabelPropagation_alpha0.7_k20_GCN_20250513_004412, epoch_33_0.9395333588123321_best.pth, 0.8746200196146965
2025-05-13 02:18:56.755959, 10way_10shot_LabelPropagation_alpha0.7_k20_GCN_20250513_014119, epoch_14_0.9519999831914902_best.pth, 0.9093299796581268
2025-05-13 02:36:17.551173, 5way_5shot_LabelPropagation_alpha0.7_k20_GIN_20250513_021856, epoch_10_0.9157333600521088_best.pth, 0.9099866908788681
2025-05-13 03:09:10.195727, 5way_10shot_LabelPropagation_alpha0.7_k20_GIN_20250513_023617, epoch_39_0.9417999768257141_best.pth, 0.9315199762582779
2025-05-13 03:52:37.612900, 10way_5shot_LabelPropagation_alpha0.7_k20_GIN_20250513_030910, epoch_18_0.8960666900873184_best.pth, 0.8601933540701866
2025-05-13 04:35:10.781260, 10way_10shot_LabelPropagation_alpha0.7_k20_GIN_20250513_035237, epoch_17_0.9268999838829041_best.pth, 0.9049199807643891
2025-05-12 07:43:38.893364, 5way_5shot_LabelPropagation_alpha0.7_k20_GAT_20250512_065737, epoch_11_0.957066695690155_best.pth, 0.9358000262975693
2025-05-12 09:00:08.919554, 5way_10shot_LabelPropagation_alpha0.7_k20_GAT_20250512_074338, epoch_34_0.9707999789714813_best.pth, 0.9402999762296677
2025-05-12 10:08:15.345756, 10way_5shot_LabelPropagation_alpha0.7_k20_GAT_20250512_090008, epoch_4_0.9395333552360534_best.pth, 0.8826600245833397
2025-05-12 11:19:06.530837, 10way_10shot_LabelPropagation_alpha0.7_k20_GAT_20250512_100815, epoch_5_0.9401999843120575_best.pth, 0.9095899801254272
2025-05-21 02:35:01.105350, 5way_5shot_LabelPropagation_alpha0.7_k20_GCN_layers3_128_64_64_20250521_021357, epoch_18_0.9576000291109085_best.pth, 0.9230133592486381
2025-05-21 02:57:31.379051, 5way_10shot_LabelPropagation_alpha0.7_k20_GCN_layers3_128_64_64_20250521_023501, epoch_21_0.9651999831199646_best.pth, 0.939879975438118
2025-05-21 03:36:19.533127, 10way_5shot_LabelPropagation_alpha0.7_k20_GCN_layers3_128_64_64_20250521_025731, epoch_16_0.9307333517074585_best.pth, 0.8958600249290466
2025-05-21 04:03:48.046273, 10way_10shot_LabelPropagation_alpha0.7_k20_GCN_layers3_128_64_64_20250521_033619, epoch_5_0.9528999811410904_best.pth, 0.9013999800682068
2025-05-21 04:30:57.338092, 5way_5shot_LabelPropagation_alpha0.7_k20_GCN_layers3_128_256_128_20250521_040354, epoch_21_0.951866694688797_best.pth, 0.920333357155323
2025-05-21 04:58:35.829201, 5way_10shot_LabelPropagation_alpha0.7_k20_GCN_layers3_128_256_128_20250521_043057, epoch_23_0.9583999770879745_best.pth, 0.9300799759626388
2025-06-03 16:04:11.266831, 10way_5shot_LabelPropagation_alpha0.7_k20_GCN_layers3_128_256_128_20250603_135933, epoch_26_0.9364000219106674_best.pth, 0.8844666899442672
2025-06-03 18:21:49.347125, 10way_10shot_LabelPropagation_alpha0.7_k20_GCN_layers3_128_256_128_20250603_161314, epoch_28_0.9534999829530716_best.pth, 0.9034099801182747
