timestamp, folderName, model, closedset_test_acc, openset_auroc 
2025-06-05 08:21:35.324265, 5way_5shot_match_GCN_20250605_072603, epoch_55_0.9144000071287155_best.pth, 0.8287600021362305, 0.7968248000000001
2025-06-05 09:41:43.919007, 5way_10shot_match_GCN_20250605_082135, epoch_90_0.9175999993085862_best.pth, 0.8499199965000153, 0.79502
2025-06-05 10:44:12.399180, 10way_5shot_match_GCN_20250605_094143, epoch_21_0.7956666618585586_best.pth, 0.7572066667079925, 0.6824572000000001
2025-06-05 11:43:44.501756, 10way_10shot_match_GCN_20250605_104412, epoch_19_0.8024999958276748_best.pth, 0.6934600015878677, 0.7196126
2025-06-08 15:19:12.262477, 5way_5shot_relation_GCN_20250608_144417, epoch_22_0.9340000212192535_best.pth, 0.7707200181186199, 0.6683133333333333
2025-06-08 15:44:28.864184, 5way_10shot_relation_GCN_20250608_151912, epoch_9_0.9375999784469604_best.pth, 0.7264199824333191, 0.5457776
2025-06-08 16:59:54.346921, 10way_5shot_relation_GCN_20250608_154428, epoch_26_0.8814666867256165_best.pth, 0.7062466818094254, 0.5730630666666667
2025-06-08 18:16:54.970327, 10way_10shot_relation_GCN_20250608_165954, epoch_27_0.91329998254776_best.pth, 0.7369699829220772, 0.660243
2025-07-05 14:40:30.171855, 5way_5shot_MAML_gcn_20250705_135428, epoch_18_0.46320001155138013_best.pth, 0.41952000999450684, 0.3662568
2025-07-05 15:15:11.735148, 5way_10shot_MAML_gcn_20250705_144030, epoch_2_0.391999986320734_best.pth, 0.41061998764425517, 0.3840872
2025-07-05 16:45:03.638398, 10way_5shot_MAML_gcn_20250705_151511, epoch_18_0.26933333903551104_best.pth, 0.25876667200028897, 0.39565093333333334
2025-07-05 17:57:15.891543, 10way_10shot_MAML_gcn_20250705_164503, epoch_4_0.24109999388456343_best.pth, 0.19634999497421085, 0.3566288
