timestamp, model, test_acc, val_acc
2024-11-28 14:46:02.889813, epoch_5_best.pth, 0.8420000016689301, 0.91200000166893
2024-11-28 14:46:02.889840, epoch_2060_best_backbone.pth, 0.8138666707277298, 0.8385333341360092
