timestamp, folderName, model, closedset_test_acc, openset_auroc 
2025-06-04 23:42:05.038893, 5way_5shot_match_GCN_20250604_225812, epoch_70_0.922266669869423_best.pth, 0.8678800036907196, 0.8110154666666667
2025-06-05 00:14:04.756049, 5way_10shot_match_GCN_20250604_234205, epoch_43_0.9267999976873398_best.pth, 0.8836999981999397, 0.8314412000000001
2025-06-05 00:48:09.778470, 10way_5shot_match_GCN_20250605_001404, epoch_13_0.8513333368301391_best.pth, 0.7679400019645691, 0.7265882666666666
2025-06-05 01:30:29.676426, 10way_10shot_match_GCN_20250605_004809, epoch_22_0.8914999949932099_best.pth, 0.7748999938368797, 0.7638632
2025-06-08 05:03:30.630485, 5way_5shot_relation_GCN_20250608_044332, epoch_14_0.8862666910886765_best.pth, 0.817800019800663, 0.7232637333333334
2025-06-08 05:21:12.204639, 5way_10shot_relation_GCN_20250608_050330, epoch_9_0.8951999765634536_best.pth, 0.7063599811792374, 0.549478
2025-06-08 06:00:01.733261, 10way_5shot_relation_GCN_20250608_052112, epoch_15_0.8539333528280258_best.pth, 0.7714466801285744, 0.6804733333333334
2025-06-08 06:38:17.922474, 10way_10shot_relation_GCN_20250608_060001, epoch_14_0.9012999838590622_best.pth, 0.6733099848330021, 0.6559908
2025-07-05 06:09:03.629914, 5way_5shot_MAML_gcn_20250705_054437, epoch_6_0.4802666775882244_best.pth, 0.5238933459222317, 0.36778453333333333
2025-07-05 06:38:42.222746, 5way_10shot_MAML_gcn_20250705_060903, epoch_7_0.48999998092651365_best.pth, 0.4775399848073721, 0.33231920000000004
2025-07-05 07:33:08.099828, 10way_5shot_MAML_gcn_20250705_063842, epoch_12_0.2502000085264444_best.pth, 0.22531334003806114, 0.44512
