timestamp, model, test_acc, val_acc
2024-11-28 13:03:24.156524, epoch_18_best.pth, 0.7710666680335998, 0.9274666696786881
2024-11-28 13:03:24.156560, epoch_2060_best_backbone.pth, 0.8148000049591064, 0.8321333348751068
