timestamp, model, test_acc, val_acc
2024-11-29 21:44:43.487121, epoch_19_best.pth, 0.8568000036478043, 0.9186666697263718
2024-11-29 21:44:43.487145, epoch_2060_best_backbone.pth, 0.8098666697740555, 0.8279999995231628
