timestamp, folderName, model, closedset_test_acc, openset_auroc 
2025-06-26 22:51:13.809307, 5way_1shot_lp_gcn_20250626_213225, epoch_9_0.7542105594277382_best.pth, 0.6471158158779144, 0.7814065263157896
2025-06-27 01:59:31.141011, 5way_2shot_lp_gcn_20250626_225113, epoch_53_0.8610000211000443_best.pth, 0.7786111324727535, 0.8373757777777778
2025-06-27 03:21:00.433436, 5way_3shot_lp_gcn_20250627_015931, epoch_10_0.8791764777898788_best.pth, 0.794023541599512, 0.8563324705882354
2025-06-27 05:40:11.989937, 5way_4shot_lp_gcn_20250627_032100, epoch_33_0.9156250119209289_best.pth, 0.8294750134050846, 0.8689522500000001
2025-06-27 06:43:21.624120, 5way_6shot_lp_gcn_20250627_054012, epoch_2_0.9150000077486038_best.pth, 0.8489285724759101, 0.8628945714285714
2025-06-27 07:54:53.651021, 5way_7shot_lp_gcn_20250627_064321, epoch_6_0.9266153889894485_best.pth, 0.852461547255516, 0.8595926153846154
2025-06-27 10:47:56.055814, 5way_8shot_lp_gcn_20250627_075453, epoch_46_0.9378333795070648_best.pth, 0.8589167112112045, 0.8787036666666667
2025-06-27 12:34:35.943515, 5way_9shot_lp_gcn_20250627_104756, epoch_20_0.9378181505203247_best.pth, 0.8529999738931656, 0.8673803636363636
2025-06-29 17:21:30.688709, 5way_1shot_Nn_gcn_20250629_164654, epoch_1_0.7212631562352181_best.pth, 0.6552736850678921, 0.8206294736842108
2025-06-29 17:57:16.764526, 5way_2shot_Nn_gcn_20250629_172130, epoch_1_0.8265555518865585_best.pth, 0.7323222227096557, 0.8440940000000003
2025-06-29 18:34:34.138079, 5way_3shot_Nn_gcn_20250629_175716, epoch_2_0.8732941251993179_best.pth, 0.7696353077292443, 0.8622889411764707
2025-06-29 19:10:35.436293, 5way_4shot_Nn_gcn_20250629_183434, epoch_1_0.8797499990463257_best.pth, 0.7966499995589257, 0.8876185000000001
2025-06-29 20:24:18.045214, 5way_6shot_Nn_gcn_20250629_191035, epoch_28_0.9045714205503463_best.pth, 0.7760571410357953, 0.900104
2025-06-29 21:00:51.721543, 5way_7shot_Nn_gcn_20250629_202418, epoch_1_0.9206153893470764_best.pth, 0.8492615474462509, 0.9355080000000002
2025-06-29 21:37:30.178015, 5way_8shot_Nn_gcn_20250629_210051, epoch_1_0.9204999989271164_best.pth, 0.844799998998642, 0.9609130000000002
2025-06-29 22:17:24.070515, 5way_9shot_Nn_gcn_20250629_213730, epoch_3_0.9316363662481308_best.pth, 0.8468363649249077, 0.9761934545454545
