timestamp, model, test_acc, val_acc
2024-11-28 13:16:23.742770, epoch_9_best.pth, 0.7740000009536743, 0.9296000027656555
2024-11-28 13:16:23.742794, epoch_9_best_backbone.pth, 0.8080000013113022, 0.8901333373785019
